MasterRank,TeamRank,TeamSlug,PlayerName,Number,ClassYear,RosterPosRaw,PosGroup,Height,Weight,GamesPlayed,Overall,OffScore,DefScore,HeightScore,PTS_pg,REB_pg,AST_pg,TO_pg,STL_pg,BLK_pg,PF_pg,FGA_pg,3PA_pg,FTA_pg,OREB_pg,DREB_pg,TS,eFG,ScORtg,UsageProxy,AST_TO,TOV,3Ppct,3PAr,FTr,TO_100,Stocks_100,Reb_100,PF_100,TS_Tier,TS_Score,UsageProxy_Tier,UsageProxy_Score,ScORtg_Tier,ScORtg_Score,AST_TO_Tier,AST_TO_Score,TOV_Tier,TOV_Score,3Ppct_Tier,3Ppct_Score,3PA_pg_Tier,3PA_pg_Score,3PAr_Tier,3PAr_Score,FTr_Tier,FTr_Score,eFG_Tier,eFG_Score,Stocks_100_Tier,Stocks_100_Score,Reb_100_Tier,Reb_100_Score,PF_100_Tier,PF_100_Score,TO_100_Tier,TO_100_Score,Height_Tier
273,,kirkwoodcommunitycollege,Landon Deiters,20,Fr,F,Big,6'9,,6,2.095,1.9,1.6,4,2.5,1.8333333333333333,0.0,0.5,0.5,0.16666666666666666,0.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,1.0,0.8333333333333334,0.4832474226804124,0.375,80.99352051835854,0.03803812027604338,0.0,0.16198704103671707,0.5,0.16666666666666666,0.6666666666666666,0.6772009029345373,0.9029345372460497,2.4830699774266365,0.45146726862302483,Poor,1,Poor,1,Poor,1,Poor,1,Average,3,Insufficient Volume,3,Below Average,2,Very Good,4,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
274,,milwaukeeareatechnicalcollege,Kamarion Ivory,13,So.,G,Guard,6'1,,12,2.0875000000000004,1.8500000000000003,2.2,3,2.1666666666666665,2.0833333333333335,1.9166666666666667,1.3333333333333333,0.6666666666666666,0.25,1.25,1.9166666666666667,1.0833333333333333,0.6666666666666666,0.25,1.8333333333333333,0.4901960784313726,0.5,61.147695202257765,0.03335320510809199,1.4375,0.3762935089369709,0.38461538461538464,0.5652173913043478,0.34782608695652173,1.4692378328741964,1.0101010101010102,2.295684113865932,1.3774104683195592,Below Average,2,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Below Average,2,Elite,5,Very Good,4,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Average
275,,parklandcollege,Leirre Collier,3,,PG/SG,Guard,6'2,,12,2.0825,1.8500000000000005,1.9,4,7.5,3.9166666666666665,3.3333333333333335,1.75,0.8333333333333334,0.08333333333333333,2.0,7.166666666666667,2.6666666666666665,1.1666666666666667,0.75,3.1666666666666665,0.48828125,0.47093023255813954,79.53340402969248,0.10875749654005842,1.9047619047619047,0.1855779427359491,0.21875,0.37209302325581395,0.16279069767441862,2.293828509011469,1.2015292190060076,5.133806663025669,2.6215182960131074,Below Average,2,Poor,1,Poor,1,Average,3,Below Average,2,Poor,1,Average,3,Very Good,4,Average,3,Below Average,2,Poor,1,Poor,1,Very Good,4,Elite,5,Very Good
276,,parklandcollege,Matt Moore,44,,PF,Big,6'9,,13,2.08,1.6,1.9,4,6.769230769230769,7.6923076923076925,1.3846153846153846,2.1538461538461537,0.07692307692307693,0.46153846153846156,2.769230769230769,6.153846153846154,0.6153846153846154,2.4615384615384617,2.769230769230769,4.923076923076923,0.467687074829932,0.4125,72.08387942332897,0.10720056199508253,0.6428571428571429,0.22935779816513763,0.0,0.1,0.4,2.815485168426345,0.7038712921065863,10.055304172951232,3.6199095022624435,Poor,1,Poor,1,Poor,1,Below Average,2,Below Average,2,Insufficient Volume,3,Average,3,Average,3,Very Good,4,Poor,1,Poor,1,Below Average,2,Very Good,4,Average,3,Very Good
277,,monroecommunitycollege,Mamadou Touray,,,,Wing,,,8,2.075,1.85,2.0,3,0.875,1.875,0.875,0.5,0.5,0.0,0.75,2.0,0.0,0.375,1.0,0.875,0.20207852193995382,0.1875,32.833020637898684,0.030878859857482188,1.75,0.18761726078799248,,0.0,0.1875,0.6633499170812603,0.6633499170812603,2.487562189054726,0.9950248756218906,Poor,1,Poor,1,Poor,1,Very Good,4,Below Average,2,Insufficient Volume,3,Poor,1,Poor,1,Average,3,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
278,,danvilleareacommunitycollege,Drevin Bratton,12,,F,Wing,6'4,,6,2.075,1.85,2.0,3,0.8333333333333334,2.3333333333333335,0.5,0.5,0.5,0.0,1.5,1.8333333333333333,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.19592476489028213,0.09090909090909091,31.725888324873097,0.02933948916523941,1.0,0.1903553299492386,0.0,0.09090909090909091,0.36363636363636365,0.6109979633401222,0.6109979633401222,2.8513238289205702,1.8329938900203666,Poor,1,Poor,1,Poor,1,Below Average,2,Below Average,2,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
279,,ellsworthcommunitycollege,Kadir Crawford,55,Fr,G,Guard,5'11,160,7,2.0700000000000003,2.0,2.2,2,1.7142857142857142,1.0,0.0,0.7142857142857143,0.0,0.0,0.5714285714285714,1.4285714285714286,0.42857142857142855,0.0,0.42857142857142855,0.5714285714285714,0.6,0.6,80.0,0.022337383845604002,0.0,0.3333333333333333,0.6666666666666666,0.3,0.0,0.8525149190110827,0.0,1.1935208866155158,0.6820119352088662,Elite,5,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Very Good,4,Poor,1,Elite,5,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
280,,danvilleareacommunitycollege,Danzell Anantoewe,20,,F,Big,6'9,,11,2.0500000000000003,1.8,1.6,4,3.4545454545454546,3.5454545454545454,0.36363636363636365,1.4545454545454546,0.5454545454545454,1.0,1.2727272727272727,2.272727272727273,0.0,2.4545454545454546,1.1818181818181819,2.3636363636363638,0.5151843817787418,0.52,71.86081694402421,0.05283561808081212,0.25,0.302571860816944,,0.0,1.08,1.79472798653954,1.9068984856982614,4.374649467190129,1.5703869882220975,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
281,,illinoiscentralcollege,Benjamin Goeh,0,,G,Guard,6'3,,7,2.0500000000000003,1.6,2.2,4,1.2857142857142858,1.7142857142857142,0.5714285714285714,1.0,0.2857142857142857,0.0,1.4285714285714286,0.5714285714285714,0.14285714285714285,1.2857142857142858,0.5714285714285714,1.1428571428571428,0.5653266331658291,0.25,60.16042780748663,0.023383768913342505,0.5714285714285714,0.4679144385026738,0.0,0.25,2.25,1.338432122370937,0.3824091778202677,2.294455066921606,1.9120458891013383,Average,3,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Average,3,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
282,,schoolcraftcollege,Emmanuel Romanus,,Freshman,,Wing,6'5,,8,2.05,1.8,2.0,3,0.0,0.5,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.375,,,0.0,0.0014178765880217786,0.0,1.0,,,,0.1694915254237288,0.0,0.6779661016949152,0.1694915254237288,N/A,3,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,N/A,3,N/A,3,N/A,3,Poor,1,Poor,1,Elite,5,Elite,5,Average
283,,illinoiscentralcollege,Micah Boone,20,,F,Wing,6'4,,7,2.05,1.8,2.0,3,1.5714285714285714,1.8571428571428572,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,2.0,1.1428571428571428,0.0,0.8571428571428571,1.0,0.8571428571428571,0.5169172932330827,0.5,80.64516129032258,0.02072192513368984,0.6666666666666666,0.21994134897360704,,0.0,0.75,0.5617977528089888,0.37453183520599254,2.4344569288389515,2.6217228464419478,Below Average,2,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Average
284,,illinoiscentralcollege,Cooper Knoll,32,,F/C,Big,6'6,,11,2.0425,2.45,1.6,2,3.909090909090909,4.7272727272727275,0.5454545454545454,0.45454545454545453,0.18181818181818182,0.36363636363636365,1.3636363636363635,2.909090909090909,0.5454545454545454,1.9090909090909092,1.4545454545454546,3.272727272727273,0.5213385063045587,0.40625,92.99307958477509,0.04612560849094246,1.2,0.10813148788927335,0.3333333333333333,0.1875,0.65625,0.5945303210463734,0.713436385255648,6.183115338882283,1.78359096313912,Below Average,2,Poor,1,Poor,1,Very Good,4,Elite,5,Insufficient Volume,3,Below Average,2,Very Good,4,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
285,,schoolcraftcollege,Jeremiah Caffey,,Freshman,,Wing,6'3,,13,2.025,2.0500000000000003,2.0,2,6.6923076923076925,4.230769230769231,0.6153846153846154,1.4615384615384615,0.46153846153846156,0.46153846153846156,1.7692307692307692,5.461538461538462,2.0,1.7692307692307692,1.6153846153846154,2.6153846153846154,0.5362426035502958,0.5352112676056338,86.89572512984418,0.08719735237763455,0.42105263157894735,0.1897722732720735,0.23076923076923078,0.36619718309859156,0.323943661971831,1.9730010384215992,1.2461059190031152,5.711318795430945,2.3883696780893042,Average,3,Poor,1,Poor,1,Poor,1,Below Average,2,Poor,1,Average,3,Elite,5,Elite,5,Very Good,4,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
286,,southsuburbancollege,Jude Drake,,,Forward,Wing,,,11,1.9999999999999998,1.7,2.0,3,0.7272727272727273,2.4545454545454546,0.7272727272727273,0.36363636363636365,0.2727272727272727,0.2727272727272727,1.2727272727272727,0.7272727272727273,0.2727272727272727,0.09090909090909091,0.36363636363636365,2.090909090909091,0.47393364928909953,0.5,64.30868167202573,0.013626604740831615,2.0,0.3215434083601286,0.6666666666666666,0.375,0.125,0.5167958656330749,0.7751937984496124,3.488372093023256,1.8087855297157622,Poor,1,Poor,1,Poor,1,Elite,5,Poor,1,Insufficient Volume,3,Poor,1,Elite,5,Below Average,2,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
287,,kirkwoodcommunitycollege,Germaine Benson,11,So,PG,Guard,6'0,,14,1.9775000000000003,1.6500000000000001,2.2,3,4.642857142857143,1.4285714285714286,2.357142857142857,1.6428571428571428,1.0,0.0,1.0,4.5,1.4285714285714286,1.5,0.35714285714285715,1.0714285714285714,0.4498892580287929,0.38095238095238093,68.24863502729946,0.08184661922931491,1.434782608695652,0.24149517009659807,0.3,0.31746031746031744,0.3333333333333333,2.2104757328207594,1.3455069678039404,1.9221528111484862,1.3455069678039404,Poor,1,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Below Average,2,Very Good,4,Very Good,4,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
288,,raritanvalleycommunitycollege,James DelSantro,1,So,Guard,Guard,6'0,,10,1.9775000000000003,1.6500000000000001,2.2,3,2.2,1.9,2.0,1.2,0.3,0.1,1.1,2.4,1.4,0.6,0.2,1.7,0.4129129129129129,0.3541666666666667,56.935817805383024,0.04410556113596932,1.6666666666666667,0.3105590062111801,0.21428571428571427,0.5833333333333334,0.25,1.5132408575031526,0.5044136191677175,2.3959646910466583,1.3871374527112232,Poor,1,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Below Average,2,Elite,5,Very Good,4,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
289,,bryantandstrattoncollegewi,Jonathan Hadnot,1,So,G,Guard,6'6,,9,1.9575,1.25,2.2,5,1.2222222222222223,1.2222222222222223,0.6666666666666666,0.8888888888888888,0.5555555555555556,0.0,1.0,2.0,1.1111111111111112,1.0,0.5555555555555556,0.6666666666666666,0.25045537340619306,0.2222222222222222,36.71562082777036,0.039608672659968265,0.75,0.26702269692923897,0.0,0.5555555555555556,0.5,1.2148823082763858,0.7593014426727411,1.6704631738800304,1.366742596810934,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Below Average,2,Elite,5,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Elite
290,,schoolcraftcollege,Cameron Strother,,Sophomore,,Wing,6'4,,13,1.95,1.6,2.0,3,0.5384615384615384,0.8461538461538461,0.07692307692307693,0.3076923076923077,0.07692307692307693,0.5384615384615384,0.8461538461538461,0.7692307692307693,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.6153846153846154,0.2976190476190476,0.2,44.41624365482234,0.013725831736631248,0.25,0.25380710659898476,0.0,0.1,0.4,0.4153686396677051,0.8307372793354102,1.142263759086189,1.142263759086189,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
291,,schoolcraftcollege,Abraham Rooks,,Freshman,,Wing,6'4,,10,1.95,1.6,2.0,3,0.5,0.8,0.0,0.2,0.1,0.0,0.3,0.5,0.0,0.3,0.3,0.5,0.39556962025316456,0.4,60.09615384615385,0.009425412361790828,0.0,0.24038461538461536,,0.0,0.6,0.27155465037338766,0.13577732518669383,1.0862186014935507,0.4073319755600815,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
292,,orangecountycommunitycollege,Giovani Rupert,,,,Wing,,,9,1.95,1.6,2.0,3,2.7777777777777777,2.111111111111111,1.1111111111111112,0.8888888888888888,0.8888888888888888,0.1111111111111111,1.2222222222222223,2.7777777777777777,0.3333333333333333,0.5555555555555556,0.5555555555555556,1.5555555555555556,0.4595588235294118,0.46,71.02272727272727,0.03902958264957645,1.25,0.22727272727272727,0.3333333333333333,0.12,0.2,1.0512483574244416,1.1826544021024967,2.4967148488830486,1.445466491458607,Poor,1,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Poor,1,Below Average,2,Average,3,Below Average,2,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
293,,ellsworthcommunitycollege,Dan Pembele,12,RS Fr,F/C,Big,6'7,220,15,1.945,1.9,1.6,3,4.0,4.466666666666667,0.6,1.0666666666666667,0.2,0.13333333333333333,1.4666666666666666,3.933333333333333,0.06666666666666667,1.8,1.7333333333333334,2.7333333333333334,0.4232505643340858,0.4067796610169492,69.06077348066299,0.06100952220443246,0.5625,0.1841620626151013,0.0,0.01694915254237288,0.4576271186440678,1.2924071082390953,0.40387722132471726,5.4119547657512115,1.7770597738287561,Poor,1,Poor,1,Poor,1,Poor,1,Average,3,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
294,,henryfordcollege,Aaron Allen,2,Fr,Guard,Guard,6'2,,8,1.9125,1.35,2.2,4,4.75,3.5,1.0,1.25,0.75,0.125,2.0,4.625,0.875,2.0,0.875,2.625,0.43142597638510444,0.40540540540540543,70.31828275351592,0.07441066314166116,0.8,0.1850481125092524,0.2857142857142857,0.1891891891891892,0.43243243243243246,1.554001554001554,1.0878010878010878,4.351204351204351,2.4864024864024863,Poor,1,Poor,1,Poor,1,Poor,1,Below Average,2,Insufficient Volume,3,Poor,1,Below Average,2,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
295,,iowacentralcommunitycollege,Jaxson Cathcart,11,,Position: G,Guard,5'11,190,11,1.905,1.7000000000000002,2.2,2,0.9090909090909091,0.7272727272727273,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.0,0.2727272727272727,1.0909090909090908,0.36363636363636365,0.5454545454545454,0.18181818181818182,0.5454545454545454,0.34153005464480873,0.25,56.68934240362812,0.018635902636916838,1.0,0.17006802721088435,0.0,0.3333333333333333,0.5,0.3669724770642202,0.6116207951070336,0.9785932721712538,0.3669724770642202,Poor,1,Poor,1,Poor,1,Below Average,2,Average,3,Insufficient Volume,3,Poor,1,Very Good,4,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
296,,schoolcraftcollege,Jacob White,,Sophomore,,Wing,6'3,,12,1.9000000000000001,1.8000000000000003,2.0,2,3.1666666666666665,1.0833333333333333,0.5,0.75,0.16666666666666666,0.08333333333333333,0.6666666666666666,2.8333333333333335,0.8333333333333334,0.5,0.4166666666666667,0.6666666666666666,0.5185589519650655,0.5147058823529411,83.26029798422437,0.042859289309593575,0.6666666666666666,0.1971954425942156,0.5,0.29411764705882354,0.17647058823529413,1.0123734533183353,0.3374578177727784,1.4623172103487063,0.8998875140607424,Below Average,2,Poor,1,Poor,1,Poor,1,Below Average,2,Insufficient Volume,3,Below Average,2,Very Good,4,Average,3,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
297,,bryantandstrattoncollegewi,Gor Ruey,4,So,F,Big,6'10,,15,1.8925,1.45,1.6,4,3.0,1.4666666666666666,0.2,0.7333333333333333,0.26666666666666666,0.8,1.7333333333333334,2.7333333333333334,0.7333333333333333,0.7333333333333333,0.6666666666666666,0.8,0.4908376963350785,0.4634146341463415,79.16959887403236,0.04548218801011427,0.2727272727272727,0.19352568613652357,0.36363636363636365,0.2682926829268293,0.2682926829268293,0.9968282736746715,1.449932034435886,1.993656547349343,2.3561395559583143,Poor,1,Poor,1,Poor,1,Poor,1,Below Average,2,Insufficient Volume,3,Average,3,Elite,5,Average,3,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
298,,raritanvalleycommunitycollege,Savod Godwin,13,SO,Forward,Wing,6'5,,10,1.8875,1.6500000000000001,1.75,3,4.0,3.4,0.1,1.7,0.1,0.5,2.4,3.6,0.8,2.0,1.0,2.4,0.44642857142857145,0.4444444444444444,64.72491909385114,0.07355391573434895,0.058823529411764705,0.2750809061488673,0.25,0.2222222222222222,0.5555555555555556,2.225130890052356,0.7853403141361257,4.450261780104712,3.141361256544503,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Below Average,2,Average,3,Elite,5,Poor,1,Poor,1,Poor,1,Very Good,4,Elite,5,Average
299,,bryantandstrattoncollegewi,Matthew Juergens,23,So,G,Guard,6'3,,15,1.8575000000000004,1.2500000000000002,2.2,4,4.533333333333333,1.9333333333333333,0.7333333333333333,1.2666666666666666,0.8,0.06666666666666667,1.4,3.8,1.7333333333333334,1.8666666666666667,0.5333333333333333,1.4,0.4904789382573572,0.38596491228070173,76.9927536231884,0.07067183049002976,0.5789473684210527,0.2151268115942029,0.23076923076923078,0.45614035087719296,0.49122807017543857,1.7217942908926145,1.1780697779791571,2.628001812415043,1.9030357951971002,Below Average,2,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Below Average,2,Elite,5,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Very Good
300,,bryantandstrattoncollegewi,Aaron Bickham,25,So,G,Guard,5'11,,14,1.85,1.6,2.2,2,1.9285714285714286,2.5714285714285716,1.7142857142857142,0.9285714285714286,0.7142857142857143,0.21428571428571427,1.5,1.6428571428571428,0.7857142857142857,0.8571428571428571,0.8571428571428571,1.7142857142857142,0.47736916548797736,0.391304347826087,65.40697674418604,0.035484647388508754,1.8461538461538463,0.31492248062015504,0.18181818181818182,0.4782608695652174,0.5217391304347826,1.2627489072365226,1.2627489072365226,3.4968431277319088,2.0398251578436133,Poor,1,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Poor,1,Elite,5,Elite,5,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
301,,chesapeakecollege,Amari Johnson,15,Fr,PF,Wing,,,12,1.8499999999999999,1.75,1.5,3,3.25,3.9166666666666665,0.4166666666666667,1.0,0.5,0.5,2.9166666666666665,3.1666666666666665,0.0,2.0833333333333335,2.4166666666666665,1.5,0.3979591836734694,0.3684210526315789,63.9344262295082,0.0587374340407503,0.4166666666666667,0.19672131147540983,,0.0,0.6578947368421053,1.3208585580627408,1.3208585580627408,5.173362685745735,3.852504127682994,Poor,1,Poor,1,Poor,1,Poor,1,Below Average,2,Insufficient Volume,3,Poor,1,Poor,1,Elite,5,Poor,1,Poor,1,Poor,1,Average,3,Elite,5,Unknown
302,,chesapeakecollege,Shamar Parker,20,Fr,PG,Guard,,,6,1.84,1.4000000000000001,2.2,3,2.0,0.5,1.5,1.1666666666666667,0.0,0.0,0.16666666666666666,2.3333333333333335,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.3807106598984772,0.2857142857142857,52.72407732864675,0.04326667173598966,1.2857142857142858,0.30755711775043937,0.0,0.14285714285714285,0.2857142857142857,1.5102481121898597,0.0,0.6472491909385113,0.21574973031283712,Poor,1,Poor,1,Poor,1,Below Average,2,Poor,1,Insufficient Volume,3,Poor,1,Below Average,2,Very Good,4,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Unknown
303,,schoolcraftcollege,Daniel Winston,,Freshman,,Wing,6'3,,11,1.7750000000000001,1.55,2.0,2,1.1818181818181819,0.09090909090909091,0.0,0.2727272727272727,0.2727272727272727,0.0,0.18181818181818182,1.5454545454545454,0.8181818181818182,0.0,0.0,0.09090909090909091,0.38235294117647056,0.38235294117647056,65.0,0.020461614012113275,0.0,0.15,0.1111111111111111,0.5294117647058824,0.0,0.3669724770642202,0.3669724770642202,0.12232415902140673,0.24464831804281345,Poor,1,Poor,1,Poor,1,Poor,1,Average,3,Insufficient Volume,3,Below Average,2,Elite,5,Poor,1,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
304,,macombcommunitycollege,Dante Wimberly,11,,,Guard,6'0,,10,1.7575,1.25,2.2,3,6.5,1.9,1.3,2.1,1.1,0.0,1.7,7.0,2.1,1.6,0.6,1.3,0.4218587746625129,0.4,66.29946960424316,0.11594682813756564,0.6190476190476191,0.21419828641370867,0.38095238095238093,0.3,0.22857142857142856,2.8225806451612905,1.478494623655914,2.553763440860215,2.28494623655914,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Below Average,2,Very Good,4,Average,3,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
305,,oaklandcommunitycollege,Harrison Rogers,20,FR,G/F,Wing,6'5,,7,1.75,1.2000000000000002,2.0,3,0.42857142857142855,1.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.8571428571428571,0.7142857142857143,0.0,0.14285714285714285,0.8571428571428571,0.25,0.25,37.5,0.013295220368277603,0.0,0.25,0.2,0.8333333333333334,0.0,0.3700277520814061,0.7400555041628122,1.2950971322849214,0.9250693802035153,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Elite,5,Poor,1,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Average
306,,schoolcraftcollege,Martel Stampley,,Sophomore,,Guard,5'11,,12,1.7449999999999999,1.6,1.9,2,2.9166666666666665,1.5,2.3333333333333335,1.4166666666666667,0.8333333333333334,0.16666666666666666,2.0,3.1666666666666665,0.9166666666666666,3.0833333333333335,0.4166666666666667,1.0833333333333333,0.3224023581429624,0.19736842105263158,49.10213243546577,0.06651239175873394,1.6470588235294117,0.23849607182940516,0.09090909090909091,0.2894736842105263,0.9736842105263158,1.8867924528301887,1.3318534961154274,1.997780244173141,2.6637069922308547,Poor,1,Poor,1,Poor,1,Average,3,Poor,1,Insufficient Volume,3,Poor,1,Average,3,Elite,5,Poor,1,Poor,1,Poor,1,Very Good,4,Elite,5,Below Average
307,,iowacentralcommunitycollege,Victor Hatungimana,14,,Position: G,Guard,5'10,160,10,1.74,1.4000000000000001,2.2,2,1.1,0.2,0.1,0.8,0.1,0.0,0.3,1.1,0.8,0.0,0.1,0.1,0.5,0.5,57.89473684210526,0.02244165170556553,0.125,0.42105263157894735,0.375,0.7272727272727273,0.0,1.0936431989063569,0.1367053998632946,0.2734107997265892,0.4101161995898838,Below Average,2,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Elite,5,Poor,1,Average,3,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
308,,schoolcraftcollege,Terrence Moore,,Sophomore,,Guard,5'10,,9,1.6300000000000001,1.2,2.2,2,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.1111111111111111,0.0,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.3333333333333333,0.2252252252252252,0.25,31.05590062111801,0.007921668962802598,0.0,0.3105590062111801,0.0,0.5,0.25,0.29542097488921715,0.14771048744460857,0.4431314623338257,0.8862629246676514,Poor,1,Poor,1,Poor,1,Poor,1,Poor,1,Insufficient Volume,3,Poor,1,Elite,5,Very Good,4,Poor,1,Poor,1,Poor,1,Elite,5,Elite,5,Below Average
